Mgf_Year,Car_Brand,Car_Model,City,State,Price,Kms,Engine_Type,EngineTransmission
2022,Hyundai,Creta SX Diesel BSVI,West Saidapet, Chennai,1775000,29041,Diesel,Manual
2016,Hyundai,Creta 1.6 VTVT AT SX Plus,Thiruverkadu, Chennai,912000,88568,Petrol,Automatic
2020,Hyundai,Creta 1.6 EX Petrol,Ganapathipuram, Chennai,1396000,30662,Petrol,Manual
2019,Hyundai,Creta 1.6 SX Automatic,Anna Nagar, Chennai,1250000,33000,Petrol,Automatic
2017,Hyundai,Creta 1.6 VTVT AT SX Plus,Thiruverkadu, Chennai,904000,86428,Petrol,Automatic
2019,Hyundai,Venue SX Opt Turbo BSIV,Ganapathipuram, Chennai,923000,49825,Petrol,Manual
2019,Hyundai,Creta 1.6 SX Automatic,Anna Nagar, Chennai,1250000,26000,Petrol,Automatic
2018,Hyundai,Creta 1.6 VTVT AT SX Plus,Ganapathipuram, Chennai,989000,57922,Petrol,Automatic
2021,Hyundai,Venue SX Opt Turbo,Thiruverkadu, Chennai,997000,19341,Petrol,Manual
2022,Hyundai,Alcazar Platinum 7-Seater Diesel BSVI,Ganapathipuram, Chennai,1757000,23365,Diesel,Manual
2020,Hyundai,Venue SX Plus Turbo DCT BSIV,Thiruverkadu, Chennai,951000,33909,Petrol,Automatic
2017,Mahindra,KUV 100 NXT D75 K6 Plus,Anna Nagar, Chennai,435000,62442,Diesel,Manual
2013,Mahindra,Verito Vibe 1.5 dCi D6,Chennai, Chennai,300000,108000,Diesel,Manual
2016,Mahindra,KUV 100 NXT D75 K6 Plus,MEENAMBAKKAM, Chennai,350000,13397,Diesel,Manual
2013,Toyota,Innova 2.5 G (Diesel) 7 Seater,Kolathur, Chennai,799000,131000,Diesel,Manual
2017,Toyota,Innova Crysta 2.4 GX MT 8 STR,Medavakkam, Chennai,1875000,81000,Diesel,Manual
2012,Toyota,Innova 2.5 G (Diesel) 8 Seater,Chennai, Chennai,780000,120000,Diesel,Manual
2020,Toyota,Innova Crysta 2.4 ZX MT,Thygaraya Nagar, Chennai,2390000,25000,Diesel,Manual
2022,Toyota,Innova Crysta 2.7 ZX 7 STR AT,Thygaraya Nagar, Chennai,2500000,12000,Petrol,Automatic
2018,Toyota,Innova Crysta 2.4 VX MT 8S BSIV,Chennai, Chennai,1600000,60000,Diesel,Manual
2018,Toyota,Innova Crysta 2.4 GX MT 8S BSIV,Chennai, Chennai,1850000,80000,Diesel,Manual
2015,Toyota,Innova 2.5 G (Diesel) 8 Seater,Chennai, Chennai,1200000,120000,Diesel,Manual
2018,Toyota,Innova Crysta 2.4 G MT,Peelamedu, Coimbatore,1890000,86543,Diesel,Manual
2019,Mahindra,XUV300 W6 BSIV,Ganapathipuram, Chennai,809000,26764,Petrol,Manual
2016,Mahindra,KUV 100 mFALCON G80 K4,Ganapathipuram, Chennai,463000,16621,Petrol,Manual
2014,Mahindra,XUV500 W8 2WD,Ganapathipuram, Chennai,781000,63541,Diesel,Manual
2018,Mahindra,TUV 300 T10,Anna Nagar, Chennai,870000,30000,Diesel,Manual
2022,Mahindra,XUV300 W8 Diesel Sunroof BSVI,Ganapathipuram, Chennai,1226000,14815,Diesel,Manual
2022,Mahindra,XUV300 W8 Option AMT BSVI,Thiruverkadu, Chennai,1196000,20293,Petrol,Automatic
2022,Mahindra,Bolero B6 Opt BSVI,Kottivakkam, Chennai,940000,76769,Diesel,Manual
2022,Mahindra,Bolero B6 Opt BSVI,Meenambakkam, Chennai,940000,76769,Diesel,Manual
2022,Mahindra,XUV300 W8 Option Diesel BSVI,Medavakkam, Chennai,1345000,14000,Diesel,Manual
2015,Mahindra,XUV500 W10 2WD,Thiruverkadu, Chennai,1018000,100282,Diesel,Manual
2022,Mahindra,Bolero B6 Opt BSVI,Nandanam, Chennai,950000,76700,Diesel,Manual
2017,Mahindra,Bolero ZLX,Anna Nagar, Chennai,790000,34000,Diesel,Manual
2013,Mahindra,Quanto C2,Ambattur, Chennai,330000,93060,Diesel,Manual
2016,Mahindra,KUV 100 mFALCON G80 K4,Thiruverkadu, Chennai,460000,54428,Petrol,Manual
2013,Mahindra,XUV500 W8 2WD,Medavakkam, Chennai,750000,125000,Diesel,Manual
2021,Mahindra,XUV500 W7,Thiruverkadu, Chennai,1339000,48772,Diesel,Manual
2019,Mahindra,XUV500 W7,Thiruverkadu, Chennai,1164000,109112,Diesel,Manual
2012,Mahindra,XUV500 W8 2WD,Anna Nagar, Chennai,700000,98000,Diesel,Manual
2016,Mahindra,KUV 100 mFALCON G80 K4,Thiruverkadu, Chennai,444000,79734,Petrol,Manual
2018,Mahindra,Bolero ZLX,Kottivakkam, Chennai,875000,47000,Diesel,Manual
2017,Maruti,Ertiga ZXI,Thiruverkadu, Chennai,791000,44964,Petrol,Manual
2019,Maruti,Ertiga VXI AT,Thygaraya Nagar, Chennai,975000,19000,Petrol,Automatic
2021,Maruti,XL6 Zeta,Thygaraya Nagar, Chennai,1150000,24000,Petrol,Manual
2019,Maruti,XL6 Alpha AT,Medavakkam, Chennai,1190000,40000,Petrol,Automatic
2019,Maruti,Ertiga VXI AT Petrol,Kottivakkam, Chennai,1000000,70000,Petrol,Automatic
2013,Maruti,Ertiga VXI,Anna Nagar, Chennai,660000,46976,Petrol,Manual
2014,Maruti,Ertiga VXI,Anna Nagar, Chennai,680000,45848,Petrol,Manual
2015,Maruti,Ertiga BSIV ZXI,MEENAMBAKKAM, Chennai,610000,47913,Petrol,Manual
2021,Maruti,Ertiga ZXI Plus,Chennai, Chennai,1155000,20000,Petrol,Manual
2019,Maruti,Ertiga ZDI,Chennai, Chennai,900000,70000,Diesel,Manual
2019,Maruti,Eeco 5 Seater AC BSIV,Chennai, Chennai,415000,30000,Petrol,Manual
2020,Maruti,Eeco 5 Seater AC 2020-2022,Chennai, Chennai,480000,30000,Petrol,Manual
2017,Maruti,Swift Dzire VXI Optional,Chromepet, Chennai,595000,51647,Petrol,Manual
2015,Maruti,Swift Dzire VXI,Ganapathipuram, Chennai,550000,20027,Petrol,Manual
2021,Maruti,Swift Dzire ZXI AT,Medavakkam, Chennai,790000,15000,Petrol,Automatic
2020,Maruti,Swift Dzire ZXI Plus BSVI,Ganapathipuram, Chennai,750000,30867,Petrol,Manual
2017,Maruti,Dzire 2017-2020 VXI 1.2,Thiruverkadu, Chennai,654000,99781,Petrol,Manual
2017,Maruti,Dzire 2017-2020 VXI 1.2,Thiruverkadu, Chennai,673000,45846,Petrol,Manual
2017,Maruti,Dzire 2017-2020 VXI 1.2,Thiruverkadu, Chennai,673000,85962,Petrol,Manual
2016,Maruti,Swift Dzire VXI Optional,Ganapathipuram, Chennai,569000,70663,Petrol,Manual
2016,Maruti,Swift Dzire ZXI,Thiruverkadu, Chennai,605000,48413,Petrol,Manual
2019,Maruti,Ciaz Alpha BSIV,Thiruverkadu, Chennai,804000,55501,Petrol,Manual
2018,Maruti,Ciaz Alpha BSIV,Nandanam, Chennai,725000,55800,Petrol,Manual
2021,Maruti,Swift Dzire ZXI Plus AT BSVI,Thiruverkadu, Chennai,797000,51037,Petrol,Automatic
2018,Maruti,Ciaz Alpha BSIV,Meenambakkam, Chennai,725000,55581,Petrol,Manual
2017,Maruti,Dzire 2017-2020 ZXI 1.2,Thiruverkadu, Chennai,616000,42147,Petrol,Manual
2017,Maruti,Swift Dzire VXI,Thiruverkadu, Chennai,565000,80138,Petrol,Manual
2018,Maruti,Dzire 2017-2020 VXI 1.2,Kottivakkam, Chennai,610000,47422,Petrol,Manual
2018,Maruti,Dzire 2017-2020 AMT ZXI,Medavakkam, Chennai,715000,25000,Petrol,Automatic
2016,Maruti,Swift Dzire LXI,Kottivakkam, Chennai,495000,62083,Petrol,Manual
2015,Maruti,Swift Dzire VXI,MEENAMBAKKAM, Chennai,460000,94646,Petrol,Manual
2017,Maruti,Dzire 2017-2020 AMT VDI,Ganapathipuram, Chennai,691000,61220,Diesel,Automatic
2018,Maruti,S Cross Zeta DDiS 200 SH,Anna Nagar, Chennai,825000,60000,Diesel,Manual
2020,Maruti,Vitara Brezza VXI,Thiruverkadu, Chennai,802000,54344,Petrol,Manual
2023,Maruti,Jimny Zeta AT,Thygaraya Nagar, Chennai,1450000,1500,Automatic,Manual
2018,Maruti,S Cross Zeta DDiS 200 SH,West Saidapet, Chennai,940000,47700,Diesel,Manual
2016,Maruti,Vitara Brezza ZDi,Thiruverkadu, Chennai,773000,43471,Diesel,Manual
2019,Maruti,Vitara Brezza ZDi Plus AMT Dual Tone,Anna Nagar, Chennai,1045000,38000,Diesel,Automatic
2023,Maruti,Jimny Zeta AT,Medavakkam, Chennai,1445000,15000,Petrol,Automatic
2018,Maruti,S Cross Zeta DDiS 200 SH,Anna Nagar, Chennai,865000,51000,Diesel,Manual
2017,Maruti,Vitara Brezza LDi Option,Thiruverkadu, Chennai,644000,82285,Diesel,Manual
2016,Maruti,S Cross DDiS 320 Alpha,Thygaraya Nagar, Chennai,750000,65000,Diesel,Manual
2017,Maruti,S Cross DDiS 320 Zeta,Chennai, Chennai,585000,115000,Diesel,Manual
2016,Maruti,Vitara Brezza ZDi Plus,Chennai, Chennai,720000,70000,Diesel,Manual
2017,Maruti,S Cross DDiS 200 Zeta,Kolathur, Chennai,675000,127000,Diesel,Manual
2021,Tata,Tiago XZ Plus BSVI,Thiruverkadu, Chennai,633000,24981,Petrol,Manual
2023,Tata,Tiago XZ Plus,Thiruverkadu, Chennai,781000,7563,Manual,Manual
2018,Tata,Tiago 1.2 Revotron XZA,Ganapathipuram, Chennai,531000,40608,Petrol,Automatic
2022,Tata,Tiago XTA AMT BSVI,Thygaraya Nagar, Chennai,655000,5000,Automatic,Automatic
2022,Tata,Altroz XZ Plus Turbo BSVI,Thiruverkadu, Chennai,835000,24873,Petrol,Manual
2021,Tata,Altroz XT BSVI,Thiruverkadu, Chennai,716000,34384,Petrol,Manual
2019,Tata,Tiago XZA,Thiruverkadu, Chennai,567000,47032,Petrol,Automatic
2021,Tata,Altroz XZ Diesel BSVI,Thiruverkadu, Chennai,751000,64833,Diesel,Manual
2017,Tata,Tiago 1.2 Revotron XZ,Thiruverkadu, Chennai,459000,38616,Petrol,Manual
2017,Tata,Tiago 1.2 Revotron XZ,Nandanam, Chennai,440000,76200,Petrol,Manual
2022,Tata,Altroz XT Diesel BSVI,Thiruverkadu, Chennai,832000,37737,Diesel,Manual
2021,Tata,Altroz XE BSVI,Thiruverkadu, Chennai,613000,39095,Petrol,Manual
2016,Tata,Tiago 1.2 Revotron XT,Thiruverkadu, Chennai,409000,74323,Petrol,Manual
2022,Tata,Altroz XZA DCT BSVI,Thiruverkadu, Chennai,860000,7244,Automatic,Manual
2020,Tata,Altroz XT BSVI,Thiruverkadu, Chennai,700000,19610,Petrol,Manual
2020,Tata,Tiago XT BSVI,Thiruverkadu, Chennai,540000,36142,Petrol,Manual
2019,Tata,Tiago NRG Diesel,Thiruverkadu, Chennai,522000,70406,Diesel,Manual
2017,Tata,Tiago 1.2 Revotron XZA,Thiruverkadu, Chennai,491000,36251,Petrol,Automatic
2020,Tata,Altroz XZ Diesel BSVI,Thiruverkadu, Chennai,694000,28160,Diesel,Manual
2017,Tata,Tiago 1.2 Revotron XZA,Thiruverkadu, Chennai,463000,44747,Petrol,Automatic
2022,Tata,Nexon XZ Plus (O) Dark Edition BSVI,Ganapathipuram, Chennai,1118000,10212,Petrol,Manual
2022,Tata,Nexon XZ Plus (O) Diesel,Ganapathipuram, Chennai,1075000,21837,Diesel,Manual
2022,Tata,Safari XZ BSVI,Ashoknagar, Chennai,2100000,36000,Diesel,Manual
2019,Tata,Nexon 1.2 Revotron XZA Plus DualTone,Thiruverkadu, Chennai,817000,70887,Petrol,Automatic
2021,Tata,Nexon XZA Plus (O) Dark Edition,Thiruverkadu, Chennai,1033000,20584,Petrol,Automatic
2020,Tata,Nexon XM BSVI,Ganapathipuram, Chennai,706000,97672,Petrol,Manual
2021,Tata,Harrier XT plus Dark Edition BSVI,Thiruverkadu, Chennai,1719000,54180,Diesel,Manual
2021,Tata,Nexon XMA AMT S BSVI,Thiruverkadu, Chennai,843000,31226,Petrol,Automatic
2022,Tata,Punch Accomplished AMT BSVI,Thiruverkadu, Chennai,791000,25610,Petrol,Automatic
2019,Tata,Nexon 1.2 Revotron XM,Thiruverkadu, Chennai,585000,37294,Petrol,Manual
2019,Tata,Harrier XZ BSIV,Ganapathipuram, Chennai,1299000,73015,Diesel,Manual
2022,Tata,Safari XZ Plus BSVI,Medavakkam, Chennai,2250000,32000,Diesel,Manual
2021,Tata,Safari XZA Plus AT BSVI,Chennai, Chennai,1850000,70000,Diesel,Automatic
2021,Tata,Nexon XM S Diesel BSVI,Chennai, Chennai,800000,142000,Diesel,Manual
2021,Tata,Punch Creative AMT DT BSVI,Chennai, Chennai,800000,20000,Petrol,Automatic
2022,Tata,Nexon XZ Plus DT HS,Chennai, Chennai,1000000,19000,Petrol,Manual
2023,Tata,Nexon XZA Plus S AMT,Chennai, Chennai,1150000,10000,Petrol,Automatic
2021,Tata,Nexon EV XZ Plus,Chennai, Chennai,1180000,50000,Electric,Automatic
2019,Tata,Tigor XZ Plus,Thiruverkadu, Chennai,631000,48545,Petrol,Manual
2022,Tata,Tigor XZ Plus BSVI,West Saidapet, Chennai,700000,56000,Petrol,Manual
2022,Tata,Tigor XM BSVI,Thiruverkadu, Chennai,611000,17908,Petrol,Manual
2018,Tata,Tigor XZA,Thiruverkadu, Chennai,596000,36959,Petrol,Automatic
2017,Tata,Tigor 1.2 Revotron XZ,Ganapathipuram, Chennai,480000,60142,Petrol,Manual
2018,Tata,Tigor 1.05 Revotorq XT,Nandanam, Chennai,450000,81200,Diesel,Manual
2018,Tata,Tigor XZ,Thiruverkadu, Chennai,500000,72359,Petrol,Manual
2020,Tata,Tigor Buzz Petrol,Ganapathipuram, Chennai,572000,20468,Petrol,Manual
2022,Tata,Tigor XZ Plus BSVI,Thiruverkadu, Chennai,750000,32163,Petrol,Manual
2019,Tata,Tigor XZA Plus,Ganapathipuram, Chennai,675000,30147,Petrol,Automatic
2019,Tata,Tigor XZ Plus,Ganapathipuram, Chennai,538000,44366,Petrol,Manual
2016,Tata,Zest Revotron 1.2 XT,Thiruverkadu, Chennai,421000,82161,Petrol,Manual
2018,Tata,Tigor 1.2 Revotron XTA,Anna Nagar, Chennai,600000,18079,Petrol,Automatic
2016,Tata,Zest Revotron 1.2 XT,Chennai, Chennai,450000,40000,Petrol,Manual
2015,Tata,Zest Quadrajet 1.3 75PS XE,Chennai, Chennai,550000,100000,Diesel,Manual
2020,Tata,Tigor XZA Plus,Chennai, Chennai,620000,60000,Petrol,Automatic
2016,Tata,Zest Revotron 1.2 XT,Chennai, Chennai,440000,40000,Petrol,Manual
2014,Tata,Zest Revotron 1.2T XE,Chennai, Chennai,400000,40000,Petrol,Manual
2010,Tata,Indigo GLX,MEENAMBAKKAM, Chennai,150000,41516,Petrol,Manual
2011,Toyota,Corolla Altis Diesel D4DG,Kolathur, Chennai,389000,130000,Diesel,Manual
2011,Toyota,Etios V,Kolathur, Chennai,320000,75000,Petrol,Manual
2013,Toyota,Etios G,Chromepet, Chennai,470000,42232,Petrol,Manual
2013,Toyota,Etios G,MEENAMBAKKAM, Chennai,475000,21647,Petrol,Manual
2014,Toyota,Corolla Altis D-4D GL,Chennai, Chennai,600000,90000,Diesel,Manual
2018,Toyota,Corolla Altis 1.8 G CVT,Chennai, Chennai,1425000,60000,Petrol,Automatic
2012,Toyota,Corolla Altis 1.8 J,Kolathur, Chennai,425000,85000,Petrol,Manual
2011,Toyota,Corolla Altis Diesel D4D JS,Kolathur, Chennai,450000,120000,Diesel,Manual
2018,Toyota,Corolla Altis 1.8 GL,Kolathur, Chennai,825000,18000,Petrol,Manual
2021,Toyota,Urban cruiser Premium AT,Thiruverkadu, Chennai,1022000,21177,Petrol,Automatic
2021,Toyota,Urban cruiser Premium,Anna Nagar, Chennai,925000,35000,Petrol,Manual
2022,Toyota,Urban cruiser Premium AT,Thiruverkadu, Chennai,1141000,30938,Petrol,Automatic
2016,Toyota,Fortuner 2.8 4WD MT,Ashoknagar, Chennai,1850000,125000,Diesel,Manual
2017,Toyota,Fortuner 2.8 2WD AT BSIV,Ashoknagar, Chennai,2650000,180000,Diesel,Automatic
2022,Toyota,Urban cruiser High,MEENAMBAKKAM, Chennai,925000,48037,Petrol,Manual
2021,Toyota,Fortuner 4X4 Diesel,Thygaraya Nagar, Chennai,3800000,25000,Diesel,Manual
2017,Toyota,Etios Liva 1.2 VX,Thiruverkadu, Chennai,518000,46816,Petrol,Manual
2021,Toyota,Glanza V CVT,Ganapathipuram, Chennai,831000,36927,Petrol,Automatic
2013,Toyota,Etios Liva V,MEENAMBAKKAM, Chennai,385000,49730,Petrol,Manual
2019,Toyota,Glanza G,Chennai, Chennai,650000,50000,Petrol,Manual
2017,Honda,Jazz 1.2 V AT i VTEC,Rangareddi, Hyderabad,599000,66797,Petrol,Automatic
2014,Honda,Brio S MT,Rangareddi, Hyderabad,389000,97126,Petrol,Manual
2012,Honda,Jazz X,Rangareddi, Hyderabad,326000,78956,Petrol,Manual
2016,Honda,Brio S MT,Rahmath Nagar, Hyderabad,400000,55082,Petrol,Manual
2016,Honda,Jazz S Diesel,Gandhi Bhawan, Hyderabad,525000,101370,Diesel,Manual
2014,Honda,Brio VX,Madhapur, Hyderabad,395000,76000,Petrol,Manual
2017,Honda,Jazz 1.2 V AT i VTEC,Vidyanagar, Hyderabad,615000,43700,Petrol,Automatic
2018,Honda,Jazz 1.2 V i VTEC,Golconda, Hyderabad,665000,56559,Petrol,Manual
2019,Honda,Jazz VX CVT,Madhapur, Hyderabad,890000,31945,Petrol,Automatic
2021,Honda,Jazz ZX,Rahmath Nagar, Hyderabad,741000,32420,Petrol,Manual
2016,Honda,Jazz 1.2 V AT i VTEC,Begumbazar, Hyderabad,537000,85680,Petrol,Automatic
2015,Honda,Jazz 1.5 VX i DTEC,Lb Nagar, Hyderabad,525000,76000,Diesel,Manual
2015,Honda,Jazz 1.2 V i VTEC,Ammerpet, Hyderabad,625000,28000,Petrol,Manual
2016,Honda,Jazz 1.2 V AT i VTEC,Begumbazar, Hyderabad,554000,54412,Petrol,Automatic
2017,Honda,Jazz 1.2 V AT i VTEC,Rahmath Nagar, Hyderabad,596000,40373,Petrol,Automatic
2018,Honda,Brio 1.2 S Option MT,Begumbazar, Hyderabad,380000,90872,Petrol,Manual
2017,Honda,Jazz 1.2 V i VTEC,Begumbazar, Hyderabad,471000,91115,Petrol,Manual
2012,Honda,Brio S MT,Rangareddi, Hyderabad,258000,90741,Petrol,Manual
2018,Honda,Jazz VX,Hasannagar, Hyderabad,625000,61000,Petrol,Manual
2017,Honda,Jazz 1.2 V i VTEC,Rangareddi, Hyderabad,494000,84952,Petrol,Manual
2018,Honda,City i-VTEC CVT ZX,Hyderabad, Hyderabad,1000000,31000,Petrol,Automatic
2017,Honda,City i VTEC CVT VX,Begumbazar, Hyderabad,944000,40742,Petrol,Automatic
2013,Honda,Amaze S i-Vtech,Begumbazar, Hyderabad,425000,62959,Petrol,Manual
2017,Honda,City i-VTEC VX,Bowenpally, Hyderabad,815000,18400,Petrol,Manual
2016,Honda,City i VTEC SV,Khairatabad, Hyderabad,585000,62000,Petrol,Manual
2016,Honda,City i VTEC VX,Rangareddi, Hyderabad,619000,105442,Petrol,Manual
2020,Honda,City VX MT,Begumbazar, Hyderabad,971000,15890,Petrol,Manual
2014,Honda,Amaze SX i-DTEC,Rangareddi, Hyderabad,365000,121568,Diesel,Manual
2017,Honda,City i VTEC V,Rahmath Nagar, Hyderabad,766000,41305,Petrol,Manual
2019,Honda,Amaze S i-DTEC,Jeedimetla, Hyderabad,675000,105000,Diesel,Manual
2015,Honda,City i VTEC SV,Rahmath Nagar, Hyderabad,558000,65051,Petrol,Manual
2019,Honda,Amaze V CVT Petrol BSIV,Vidyanagar, Hyderabad,715000,63800,Petrol,Automatic
2016,Honda,Amaze VX i-Vtech,Begumbazar, Hyderabad,491000,31949,Petrol,Manual
2019,Honda,Civic ZX,Begumpet, Hyderabad,1695000,47000,Petrol,Automatic
2018,Honda,Amaze S CVT i-VTEC,Rangareddi, Hyderabad,667000,82441,Petrol,Automatic
2017,Honda,City i VTEC CVT VX,Rahmath Nagar, Hyderabad,913000,53631,Petrol,Automatic
2016,Honda,City i VTEC CVT VX,Rahmath Nagar, Hyderabad,665000,95723,Petrol,Automatic
2013,Honda,Amaze VX i-DTEC,Ammerpet, Hyderabad,445000,127000,Diesel,Manual
2014,Honda,City i DTEC S,IDA Uppal, Hyderabad,535000,85000,Diesel,Manual
2021,Honda,WR-V VX,Kothapet, Hyderabad,900000,56000,Petrol,Manual
2017,Honda,WRV 2017-2020 i-VTEC VX,Gandhi Bhawan, Hyderabad,820000,84424,Petrol,Manual
2019,Honda,WRV 2017-2020 i-DTEC VX,Golconda, Hyderabad,950000,41995,Diesel,Manual
2021,Honda,WR-V VX,Vidyanagar, Hyderabad,915000,30300,Petrol,Manual
2019,Honda,WRV 2017-2020 i-DTEC VX,Lb Nagar, Hyderabad,925000,65000,Diesel,Manual
2019,Honda,BR-V i-DTEC VX MT,LB Nagar, Hyderabad,925000,65000,Diesel,Manual
2017,Honda,WRV 2017-2020 i-VTEC VX,Rangareddi, Hyderabad,677000,77960,Petrol,Manual
2022,Honda,WRV 2017-2020 i-VTEC VX,Madhapur, Hyderabad,1090000,9528,Manual,Manual
2017,Honda,WRV 2017-2020 i-DTEC VX,Rahmath Nagar, Hyderabad,718000,93129,Diesel,Manual
2018,Honda,WRV 2017-2020 i-VTEC S,Begumbazar, Hyderabad,640000,59643,Petrol,Manual
2019,Honda,WRV 2017-2020 i-DTEC VX,Hasannagar, Hyderabad,925000,41250,Diesel,Manual
2018,Honda,WRV 2017-2020 i-DTEC VX,Madhapur, Hyderabad,765000,82500,Diesel,Manual
2017,Hyundai,Elite i20 2017-2020 1.4 Asta Option,Uppal, Hyderabad,775000,81000,Diesel,Manual
2017,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,Rahmath Nagar, Hyderabad,531000,83808,Petrol,Manual
2017,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,Rahmath Nagar, Hyderabad,559000,40354,Petrol,Manual
2020,Hyundai,Elite i20 2017-2020 Asta Option BSIV,Rangareddi, Hyderabad,806000,49675,Petrol,Manual
2015,Hyundai,i20 Active 1.2 S,Rahmath Nagar, Hyderabad,506000,69306,Petrol,Manual
2019,Hyundai,Santro Sportz AMT BSIV,Rahmath Nagar, Hyderabad,514000,66483,Petrol,Automatic
2016,Hyundai,i20 Active 1.4 S,Rangareddi, Hyderabad,607000,90421,Diesel,Manual
2019,Hyundai,Elite i20 2017-2020 Sportz Plus BSIV,Rangareddi, Hyderabad,711000,33221,Petrol,Manual
2016,Hyundai,Grand i10 Asta,Rangareddi, Hyderabad,516000,71990,Petrol,Manual
2018,Hyundai,Elite i20 2017-2020 1.2 Magna Executive,L B Nagar, Hyderabad,556000,58000,Petrol,Manual
2017,Hyundai,Elite i20 2014-2017 Asta 1.2,Begumbazar, Hyderabad,622000,70414,Petrol,Manual
2015,Hyundai,Grand i10 Sportz,Lb Nagar, Hyderabad,450000,105039,Petrol,Manual
2018,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,Begumbazar, Hyderabad,532000,40898,Petrol,Manual
2015,Hyundai,Grand i10 Sportz,Uppal, Hyderabad,450000,105000,Petrol,Manual
2015,Hyundai,Grand i10 AT Asta,Begumbazar, Hyderabad,469000,64687,Petrol,Automatic
2020,Hyundai,Elite i20 2017-2020 Sportz Plus Diesel,Uppal, Hyderabad,850000,58000,Diesel,Manual
2018,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,Begumbazar, Hyderabad,543000,35225,Petrol,Manual
2017,Hyundai,Elite i20 2017-2020 1.4 Asta,Ida Uppal, Hyderabad,775000,81000,Diesel,Manual
2016,Hyundai,Grand i10 Sportz,Rangareddi, Hyderabad,432000,63423,Petrol,Manual
2013,Hyundai,Grand i10 Asta,Begumbazar, Hyderabad,441000,85603,Petrol,Manual
2015,Hyundai,Xcent 1.2 Kappa S,Rahmath Nagar, Hyderabad,437000,70021,Petrol,Manual
2020,Hyundai,Aura SX,Vidyanagar, Hyderabad,665000,31400,Petrol,Manual
2017,Hyundai,Xcent 1.2 CRDi SX,Jeedimetla, Hyderabad,510000,73000,Diesel,Manual
2018,Hyundai,Xcent 1.2 VTVT E Plus,Begumbazar, Hyderabad,569000,53633,Petrol,Manual
2018,Hyundai,Verna CRDi 1.6 AT SX Option,Ammerpet, Hyderabad,1050000,37000,Diesel,Automatic
2018,Hyundai,Verna VTVT 1.6 AT SX Option,Ammerpet, Hyderabad,1050000,76000,Petrol,Automatic
2021,Hyundai,Verna SX,Uppal, Hyderabad,1090000,43836,Petrol,Manual
2024,Hyundai,Verna SX Opt IVT,Hasannagar, Hyderabad,1845000,3000,Automatic,Manual
2015,Hyundai,Verna 1.6 CRDi AT SX,Hyderabad, Hyderabad,675000,81452,Diesel,Automatic
2015,Hyundai,Xcent 1.2 Kappa S,Rangareddi, Hyderabad,409000,111396,Petrol,Manual
2010,Hyundai,Verna CRDi SX,Mehdipatnam, Hyderabad,235000,89000,Diesel,Manual
2009,Hyundai,Verna CRDi SX,Mehdipatnam, Hyderabad,215000,143100,Diesel,Manual
2011,Hyundai,Verna 1.6 SX,Begumbazar, Hyderabad,381000,109704,Diesel,Manual
2011,Hyundai,Verna 1.6 SX CRDI (O) AT,Mehdipatnam, Hyderabad,420000,151000,Diesel,Automatic
2014,Hyundai,Verna 1.6 CRDI,LB Nagar, Hyderabad,550000,83000,Diesel,Manual
2008,Hyundai,Verna Xi (Petrol),Ammerpet, Hyderabad,299000,108000,Petrol,Manual
2022,Hyundai,Verna S Plus,Hyderabad, Hyderabad,980000,17548,Petrol,Manual
2013,Hyundai,Verna 1.6 SX,Ammerpet, Hyderabad,495000,64000,Diesel,Manual
2011,Hyundai,Verna 1.4 VTVT,Ammerpet, Hyderabad,399000,76000,Petrol,Manual
2021,Hyundai,Aura S Diesel,Hyderabad, Hyderabad,670000,36500,Diesel,Manual
2017,Hyundai,Creta 1.6 CRDi SX,Rahmath Nagar, Hyderabad,927000,103070,Diesel,Manual
2018,Hyundai,Creta 1.6 SX Automatic,Begumbazar, Hyderabad,1131000,66306,Petrol,Automatic
2016,Hyundai,Creta 1.6 CRDi SX,Jeedimetla, Hyderabad,935000,120000,Diesel,Manual
2015,Hyundai,Creta 1.6 CRDi SX,Gandhi Bhawan, Hyderabad,880000,123261,Diesel,Manual
2021,Hyundai,Creta SX Opt Diesel AT BSVI,Kothapet, Hyderabad,1900000,35000,Diesel,Automatic
2020,Hyundai,Creta SX Executive Diesel BSVI,Uppal, Hyderabad,1580000,124544,Diesel,Manual
2017,Hyundai,Creta 1.6 VTVT SX Plus,Begumpet, Hyderabad,1075000,68000,Petrol,Manual
2017,Hyundai,Creta 1.6 VTVT SX Plus,Begumbazar, Hyderabad,937000,91997,Petrol,Manual
2020,Hyundai,Venue SX Turbo iMT,Vidyanagar, Hyderabad,925000,49500,Petrol,Manual
2022,Hyundai,Venue SX Turbo iMT,Begumbazar, Hyderabad,1141000,19887,Petrol,Manual
2022,Hyundai,Venue SX Turbo,Begumbazar, Hyderabad,948000,30590,Petrol,Manual
2020,Hyundai,Venue S,Jeedimetla, Hyderabad,835000,62000,Petrol,Manual
2021,Hyundai,Venue SX Opt iMT,Begumbazar, Hyderabad,1100000,10086,Petrol,Manual
2022,Hyundai,Alcazar Platinum 7-Seater Diesel BSVI,Nagole, Hyderabad,1750000,90419,Diesel,Manual
